Date,Time,Count,LOC,summary,icon,temperature,humidity,pressure,GroupNo,Day,DayNo,Is_Holiday
18/02/18,05:00:00,293,ALUVA,Humid and Overcast,cloudy,76.52,1.0,1011.3,2,Sunday,6,1
18/02/18,06:00:00,192,ALUVA,Humid and Overcast,cloudy,76.55,1.0,1010.3,1,Sunday,6,1
18/02/18,07:00:00,192,ALUVA,Possible Light Rain and Humid,rain,77.68,0.99,1010.1,1,Sunday,6,1
18/02/18,08:00:00,145,ALUVA,Possible Light Rain and Humid,rain,76.61,1.0,1010.2,4,Sunday,6,1
18/02/18,09:00:00,283,ALUVA,Humid and Overcast,cloudy,75.66,1.0,1010.5,3,Sunday,6,1
18/02/18,10:00:00,72,ALUVA,Humid and Overcast,cloudy,75.85,1.0,1012.0,5,Sunday,6,1
18/02/18,11:00:00,105,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.7,1.0,1011.9,4,Sunday,6,1
18/02/18,12:00:00,128,ALUVA,Humid and Overcast,cloudy,76.71,1.0,1010.8,6,Sunday,6,1
18/02/18,13:00:00,161,ALUVA,Possible Drizzle and Humid,rain,76.89,1.0,1010.9,4,Sunday,6,1
18/02/18,14:00:00,267,ALUVA,Rain and Humid,rain,75.49,1.0,1013.2,6,Sunday,6,1
18/02/18,15:00:00,216,ALUVA,Humid and Overcast,cloudy,77.84,1.0,1013.5,3,Sunday,6,1
18/02/18,16:00:00,236,ALUVA,Humid and Overcast,cloudy,77.5,1.0,1012.4,6,Sunday,6,1
18/02/18,17:00:00,185,ALUVA,Humid and Overcast,cloudy,78.25,1.0,1012.4,8,Sunday,6,1
18/02/18,18:00:00,287,ALUVA,Possible Light Rain and Humid,rain,78.06,1.0,1012.0,1,Sunday,6,1
18/02/18,19:00:00,62,ALUVA,Possible Light Rain and Humid,rain,77.67,1.0,1010.6,2,Sunday,6,1
18/02/18,20:00:00,151,ALUVA,Possible Drizzle and Humid,rain,78.22,0.99,1009.1,5,Sunday,6,1
18/02/18,21:00:00,282,ALUVA,Possible Light Rain and Humid,rain,76.78,1.0,1010.1,4,Sunday,6,1
18/02/18,22:00:00,72,ALUVA,Humid and Overcast,cloudy,77.72,1.0,1010.6,5,Sunday,6,1
18/02/18,23:00:00,218,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.62,1.0,1010.1,5,Sunday,6,1
19/02/18,00:00:00,99,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.39,1.0,1009.6,5,Monday,0,0
19/02/18,01:00:00,56,ALUVA,Humid and Overcast,cloudy,77.67,1.0,1010.1,1,Monday,0,0
19/02/18,02:00:00,74,ALUVA,Possible Light Rain and Humid,rain,76.57,1.0,1010.7,4,Monday,0,0
19/02/18,03:00:00,271,ALUVA,Light Rain and Humid,rain,76.13,1.0,1009.9,4,Monday,0,0
19/02/18,04:00:00,117,ALUVA,Possible Drizzle and Humid,rain,77.56,0.99,1012.3,5,Monday,0,0
19/02/18,05:00:00,98,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,75.68,1.0,1014.5,5,Monday,0,0
19/02/18,06:00:00,197,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.29,0.99,1014.6,8,Monday,0,0
19/02/18,07:00:00,214,ALUVA,Possible Light Rain and Humid,rain,75.47,1.0,1014.3,4,Monday,0,0
19/02/18,08:00:00,274,ALUVA,Rain and Humid,rain,77.89,1.0,1013.2,8,Monday,0,0
19/02/18,09:00:00,207,ALUVA,Possible Light Rain and Humid,rain,76.75,1.0,1013.6,4,Monday,0,0
19/02/18,10:00:00,87,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.42,0.96,1013.2,4,Monday,0,0
19/02/18,11:00:00,175,ALUVA,Possible Light Rain and Humid,rain,77.34,1.0,1012.3,1,Monday,0,0
19/02/18,12:00:00,116,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.63,1.0,1012.9,4,Monday,0,0
19/02/18,13:00:00,255,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.08,0.99,1011.9,1,Monday,0,0
19/02/18,14:00:00,246,ALUVA,Rain and Humid,rain,76.5,1.0,1011.9,4,Monday,0,0
19/02/18,15:00:00,188,ALUVA,Humid and Overcast,cloudy,77.01,0.98,1011.6,4,Monday,0,0
19/02/18,16:00:00,195,ALUVA,Humid and Overcast,cloudy,77.65,0.98,1011.9,5,Monday,0,0
19/02/18,17:00:00,58,ALUVA,Possible Light Rain and Humid,rain,77.9,1.0,1011.6,5,Monday,0,0
19/02/18,18:00:00,74,ALUVA,Humid and Overcast,cloudy,78.85,0.98,1010.8,10,Monday,0,0
19/02/18,19:00:00,104,ALUVA,Humid and Overcast,cloudy,77.01,1.0,1011.3,2,Monday,0,0
19/02/18,20:00:00,193,ALUVA,Possible Light Rain and Humid,rain,76.16,1.0,1010.7,4,Monday,0,0
19/02/18,21:00:00,235,ALUVA,Possible Light Rain and Humid,rain,76.91,1.0,1012.2,4,Monday,0,0
19/02/18,22:00:00,59,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.79,1.0,1012.6,9,Monday,0,0
19/02/18,23:00:00,137,ALUVA,Possible Light Rain and Humid,rain,77.89,1.0,1011.6,10,Monday,0,0
20/02/18,00:00:00,294,ALUVA,Humid and Overcast,cloudy,78.36,1.0,1011.4,10,Tuesday,1,0
20/02/18,01:00:00,213,ALUVA,Rain and Humid,rain,75.28,1.0,1012.1,10,Tuesday,1,0
20/02/18,02:00:00,59,ALUVA,Possible Light Rain and Humid,rain,75.04,1.0,1011.5,9,Tuesday,1,0
20/02/18,03:00:00,181,ALUVA,Possible Light Rain and Humid,rain,75.25,1.0,1012.2,4,Tuesday,1,0
20/02/18,04:00:00,170,ALUVA,Humid and Overcast,cloudy,76.22,1.0,1012.1,4,Tuesday,1,0
20/02/18,05:00:00,189,ALUVA,Rain and Humid,rain,75.72,1.0,1011.6,7,Tuesday,1,0
20/02/18,06:00:00,269,ALUVA,Possible Drizzle and Humid,rain,76.37,1.0,1010.9,5,Tuesday,1,0
20/02/18,07:00:00,244,ALUVA,Rain and Humid,rain,75.83,1.0,1011.0,1,Tuesday,1,0
20/02/18,08:00:00,276,ALUVA,Light Rain and Humid,rain,75.68,1.0,1010.8,1,Tuesday,1,0
20/02/18,09:00:00,239,ALUVA,Possible Light Rain and Humid,rain,75.86,1.0,1012.5,5,Tuesday,1,0
20/02/18,10:00:00,286,ALUVA,Possible Light Rain and Humid,rain,76.65,1.0,1011.9,6,Tuesday,1,0
20/02/18,11:00:00,76,ALUVA,Possible Light Rain and Humid,rain,75.33,0.95,1012.1,1,Tuesday,1,0
20/02/18,12:00:00,72,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.39,0.98,1011.5,7,Tuesday,1,0
20/02/18,13:00:00,57,ALUVA,Humid and Overcast,cloudy,77.32,1.0,1010.4,4,Tuesday,1,0
20/02/18,14:00:00,85,ALUVA,Possible Drizzle and Humid,rain,76.29,1.0,1009.9,1,Tuesday,1,0
20/02/18,15:00:00,60,ALUVA,Possible Light Rain and Humid,rain,76.24,1.0,1009.6,2,Tuesday,1,0
20/02/18,16:00:00,234,ALUVA,Humid and Overcast,cloudy,74.54,1.0,1011.8,5,Tuesday,1,0
20/02/18,17:00:00,205,ALUVA,Humid,clear-night,76.07,0.99,1011.5,6,Tuesday,1,0
20/02/18,18:00:00,243,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.49,0.98,1012.3,7,Tuesday,1,0
20/02/18,19:00:00,137,ALUVA,Possible Light Rain and Humid,rain,75.29,1.0,1014.2,1,Tuesday,1,0
20/02/18,20:00:00,119,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.28,1.0,1013.2,5,Tuesday,1,0
20/02/18,21:00:00,228,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.11,1.0,1012.0,4,Tuesday,1,0
20/02/18,22:00:00,156,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.92,1.0,1010.5,6,Tuesday,1,0
20/02/18,23:00:00,119,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.19,1.0,1010.8,7,Tuesday,1,0
21/02/18,00:00:00,165,ALUVA,Possible Light Rain and Humid,rain,76.85,1.0,1011.7,7,Wednesday,2,0
21/02/18,01:00:00,218,ALUVA,Humid and Overcast,cloudy,76.34,1.0,1011.6,1,Wednesday,2,0
21/02/18,02:00:00,99,ALUVA,Humid and Overcast,cloudy,75.68,1.0,1011.3,7,Wednesday,2,0
21/02/18,03:00:00,212,ALUVA,Humid,clear-night,75.63,1.0,1011.3,6,Wednesday,2,0
21/02/18,04:00:00,179,ALUVA,Humid,clear-night,76.7,1.0,1011.3,7,Wednesday,2,0
21/02/18,05:00:00,140,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.4,0.94,1011.3,2,Wednesday,2,0
21/02/18,06:00:00,167,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.4,0.96,1011.3,7,Wednesday,2,0
21/02/18,07:00:00,54,ALUVA,Possible Light Rain and Humid,rain,78.84,0.99,1011.7,4,Wednesday,2,0
21/02/18,08:00:00,65,ALUVA,Possible Light Rain and Humid,rain,77.41,1.0,1012.3,1,Wednesday,2,0
21/02/18,09:00:00,84,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.69,1.0,1011.7,4,Wednesday,2,0
21/02/18,10:00:00,216,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.1,1.0,1011.7,1,Wednesday,2,0
21/02/18,11:00:00,120,ALUVA,Humid,clear-night,77.85,1.0,1011.3,5,Wednesday,2,0
21/02/18,12:00:00,230,ALUVA,Humid and Overcast,cloudy,77.35,1.0,1011.0,4,Wednesday,2,0
21/02/18,13:00:00,191,ALUVA,Humid,clear-night,78.37,0.99,1012.5,4,Wednesday,2,0
21/02/18,14:00:00,51,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.16,0.94,1012.9,7,Wednesday,2,0
21/02/18,15:00:00,243,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.3,0.91,1011.6,4,Wednesday,2,0
21/02/18,16:00:00,241,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.17,0.95,1011.6,1,Wednesday,2,0
21/02/18,17:00:00,177,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.2,0.94,1010.7,1,Wednesday,2,0
21/02/18,18:00:00,249,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.68,0.93,1009.6,4,Wednesday,2,0
21/02/18,19:00:00,220,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.72,0.89,1010.4,1,Wednesday,2,0
21/02/18,20:00:00,133,ALUVA,Humid and Overcast,cloudy,79.29,0.91,1010.4,7,Wednesday,2,0
21/02/18,21:00:00,241,ALUVA,Humid and Overcast,cloudy,78.69,0.92,1010.9,7,Wednesday,2,0
21/02/18,22:00:00,172,ALUVA,Possible Light Rain and Humid,rain,76.94,1.0,1011.3,4,Wednesday,2,0
21/02/18,23:00:00,78,ALUVA,Possible Light Rain and Humid,rain,76.56,1.0,1012.1,6,Wednesday,2,0
22/02/18,00:00:00,164,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.77,0.99,1011.4,6,Thursday,3,0
22/02/18,01:00:00,139,ALUVA,Humid and Overcast,cloudy,77.85,0.92,1011.3,1,Thursday,3,0
22/02/18,02:00:00,81,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.1,0.87,1012.6,7,Thursday,3,0
22/02/18,03:00:00,97,ALUVA,Humid,clear-night,77.41,0.86,1013.0,7,Thursday,3,0
22/02/18,04:00:00,246,ALUVA,Humid and Overcast,cloudy,78.57,0.8,1011.9,1,Thursday,3,0
22/02/18,05:00:00,271,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.04,0.99,1012.4,4,Thursday,3,0
22/02/18,06:00:00,68,ALUVA,Humid,clear-night,77.43,0.88,1013.0,7,Thursday,3,0
22/02/18,07:00:00,150,ALUVA,Humid,clear-night,78.01,0.83,1012.3,5,Thursday,3,0
22/02/18,08:00:00,269,ALUVA,Humid,clear-night,78.38,0.86,1011.6,1,Thursday,3,0
22/02/18,09:00:00,74,ALUVA,Humid,clear-night,78.23,0.89,1011.4,7,Thursday,3,0
22/02/18,10:00:00,83,ALUVA,Humid,clear-night,76.74,1.0,1011.8,1,Thursday,3,0
22/02/18,11:00:00,75,ALUVA,Possible Light Rain and Humid,rain,79.17,0.89,1013.0,7,Thursday,3,0
22/02/18,12:00:00,143,ALUVA,Possible Light Rain and Humid,rain,75.56,1.0,1013.4,7,Thursday,3,0
22/02/18,13:00:00,274,ALUVA,Humid and Overcast,cloudy,77.04,0.88,1012.1,4,Thursday,3,0
22/02/18,14:00:00,129,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.01,0.86,1012.2,7,Thursday,3,0
22/02/18,15:00:00,216,ALUVA,Humid,clear-night,78.61,0.81,1012.2,4,Thursday,3,0
22/02/18,16:00:00,117,ALUVA,Humid and Overcast,cloudy,78.09,0.86,1011.6,4,Thursday,3,0
22/02/18,17:00:00,215,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.7,0.9,1010.9,4,Thursday,3,0
22/02/18,18:00:00,224,ALUVA,Possible Light Rain and Humid,rain,76.85,0.97,1012.8,6,Thursday,3,0
22/02/18,19:00:00,95,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.01,0.84,1010.8,4,Thursday,3,0
22/02/18,20:00:00,178,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.05,0.93,1011.7,6,Thursday,3,0
22/02/18,21:00:00,299,ALUVA,Possible Light Rain and Humid,rain,77.35,0.98,1012.0,4,Thursday,3,0
22/02/18,22:00:00,120,ALUVA,Humid,clear-night,78.42,0.87,1012.1,7,Thursday,3,0
22/02/18,23:00:00,242,ALUVA,Humid,clear-night,77.14,0.98,1013.0,1,Thursday,3,0
23/02/18,00:00:00,194,ALUVA,Humid,clear-night,77.38,0.98,1012.3,4,Friday,4,0
23/02/18,01:00:00,79,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.6,0.99,1010.9,1,Friday,4,0
23/02/18,02:00:00,168,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.94,0.95,1012.0,7,Friday,4,0
23/02/18,03:00:00,222,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.56,0.89,1011.6,2,Friday,4,0
23/02/18,04:00:00,104,ALUVA,Humid and Overcast,cloudy,77.27,0.93,1013.0,1,Friday,4,0
23/02/18,05:00:00,224,ALUVA,Possible Light Rain and Humid,rain,75.58,1.0,1013.1,1,Friday,4,0
23/02/18,06:00:00,152,ALUVA,Humid,clear-night,78.58,0.91,1014.4,2,Friday,4,0
23/02/18,07:00:00,289,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.53,0.98,1014.1,7,Friday,4,0
23/02/18,08:00:00,175,ALUVA,Humid,clear-night,78.39,0.98,1013.0,6,Friday,4,0
23/02/18,09:00:00,86,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.35,0.95,1011.7,6,Friday,4,0
23/02/18,10:00:00,220,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.91,0.94,1012.0,2,Friday,4,0
23/02/18,11:00:00,102,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.05,0.93,1012.6,1,Friday,4,0
23/02/18,12:00:00,62,ALUVA,Humid,clear-night,77.45,0.91,1012.7,6,Friday,4,0
23/02/18,13:00:00,218,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.45,0.92,1012.8,1,Friday,4,0
23/02/18,14:00:00,219,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.84,0.93,1011.6,7,Friday,4,0
23/02/18,15:00:00,128,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.13,0.9,1012.7,1,Friday,4,0
23/02/18,16:00:00,250,ALUVA,Partly Cloudy,partly-cloudy-night,75.69,0.76,1012.0,7,Friday,4,0
23/02/18,17:00:00,196,ALUVA,Clear,clear-night,75.48,0.82,1012.6,4,Friday,4,0
23/02/18,18:00:00,279,ALUVA,Mostly Cloudy,partly-cloudy-night,76.18,0.85,1012.6,6,Friday,4,0
23/02/18,19:00:00,280,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.65,0.89,1012.6,1,Friday,4,0
23/02/18,20:00:00,152,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.22,0.92,1012.5,4,Friday,4,0
23/02/18,21:00:00,201,ALUVA,Humid,clear-night,76.75,0.88,1012.9,2,Friday,4,0
23/02/18,22:00:00,275,ALUVA,Humid,clear-night,76.54,0.92,1012.0,4,Friday,4,0
23/02/18,23:00:00,85,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.67,0.9,1011.4,6,Friday,4,0
24/02/18,00:00:00,150,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.02,0.92,1012.4,7,Saturday,5,0
24/02/18,01:00:00,127,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.25,0.86,1012.7,5,Saturday,5,0
24/02/18,02:00:00,60,ALUVA,Humid,clear-night,78.39,0.84,1013.7,7,Saturday,5,0
24/02/18,03:00:00,292,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.64,0.87,1012.7,7,Saturday,5,0
24/02/18,04:00:00,189,ALUVA,Humid,clear-night,78.46,0.88,1011.9,7,Saturday,5,0
24/02/18,05:00:00,147,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.4,0.85,1012.8,7,Saturday,5,0
24/02/18,06:00:00,270,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.92,0.92,1013.5,7,Saturday,5,0
24/02/18,07:00:00,224,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,75.56,0.96,1013.0,7,Saturday,5,0
24/02/18,08:00:00,289,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,76.5,0.92,1013.3,4,Saturday,5,0
24/02/18,09:00:00,98,ALUVA,Humid,clear-night,76.81,0.95,1013.9,6,Saturday,5,0
24/02/18,10:00:00,63,ALUVA,Humid,clear-night,76.85,0.99,1014.3,1,Saturday,5,0
24/02/18,11:00:00,137,ALUVA,Humid,clear-night,76.9,1.0,1012.3,3,Saturday,5,0
24/02/18,12:00:00,143,ALUVA,Humid,clear-night,78.06,0.97,1011.8,3,Saturday,5,0
24/02/18,13:00:00,250,ALUVA,Humid,clear-night,78.46,0.9,1013.0,3,Saturday,5,0
24/02/18,14:00:00,290,ALUVA,Humid,clear-night,77.01,0.9,1014.4,2,Saturday,5,0
24/02/18,15:00:00,117,ALUVA,Humid,clear-night,77.39,0.91,1013.7,4,Saturday,5,0
24/02/18,16:00:00,227,ALUVA,Humid and Overcast,cloudy,78.05,0.9,1012.6,2,Saturday,5,0
24/02/18,17:00:00,159,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.67,0.86,1013.5,6,Saturday,5,0
24/02/18,18:00:00,99,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.93,0.97,1013.6,5,Saturday,5,0
24/02/18,19:00:00,182,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.66,0.95,1014.2,5,Saturday,5,0
24/02/18,20:00:00,193,ALUVA,Humid,clear-night,74.82,0.92,1014.3,3,Saturday,5,0
24/02/18,21:00:00,279,ALUVA,Humid,clear-night,77.71,0.86,1013.2,4,Saturday,5,0
24/02/18,22:00:00,67,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.32,0.91,1011.9,3,Saturday,5,0
24/02/18,23:00:00,109,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.22,0.82,1013.0,2,Saturday,5,0
25/02/18,00:00:00,160,ALUVA,Humid,clear-night,79.93,0.81,1013.9,5,Sunday,6,1
25/02/18,01:00:00,66,ALUVA,Humid,clear-night,79.38,0.9,1013.4,4,Sunday,6,1
25/02/18,02:00:00,135,ALUVA,Humid,clear-night,77.63,0.95,1013.1,4,Sunday,6,1
25/02/18,03:00:00,273,ALUVA,Humid,clear-night,79.07,0.98,1013.1,2,Sunday,6,1
25/02/18,04:00:00,77,ALUVA,Humid,clear-night,78.46,0.97,1013.7,3,Sunday,6,1
25/02/18,05:00:00,224,ALUVA,Humid,clear-night,76.75,0.87,1013.6,4,Sunday,6,1
25/02/18,06:00:00,214,ALUVA,Humid,clear-night,75.87,0.93,1014.0,2,Sunday,6,1
25/02/18,07:00:00,100,ALUVA,Clear,clear-night,75.95,0.85,1012.5,1,Sunday,6,1
25/02/18,08:00:00,218,ALUVA,Humid,clear-night,76.15,0.9,1012.9,1,Sunday,6,1
25/02/18,09:00:00,254,ALUVA,Humid,clear-night,79.72,0.88,1014.5,2,Sunday,6,1
25/02/18,10:00:00,137,ALUVA,Humid and Overcast,cloudy,80.09,0.93,1014.3,1,Sunday,6,1
25/02/18,11:00:00,111,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.59,0.87,1013.3,2,Sunday,6,1
25/02/18,12:00:00,297,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.99,0.91,1012.3,2,Sunday,6,1
25/02/18,13:00:00,222,ALUVA,Humid,clear-night,78.91,0.92,1011.4,6,Sunday,6,1
25/02/18,14:00:00,82,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.16,0.95,1012.4,1,Sunday,6,1
25/02/18,15:00:00,281,ALUVA,Partly Cloudy,partly-cloudy-night,76.38,0.81,1015.6,4,Sunday,6,1
25/02/18,16:00:00,110,ALUVA,Partly Cloudy,partly-cloudy-night,74.61,0.79,1015.4,3,Sunday,6,1
25/02/18,17:00:00,144,ALUVA,Clear,clear-night,72.7,0.73,1016.5,3,Sunday,6,1
25/02/18,18:00:00,61,ALUVA,Clear,clear-night,72.56,0.71,1015.4,3,Sunday,6,1
25/02/18,19:00:00,105,ALUVA,Clear,clear-night,73.2,0.72,1015.5,3,Sunday,6,1
25/02/18,20:00:00,141,ALUVA,Mostly Cloudy,partly-cloudy-night,72.72,0.82,1014.4,2,Sunday,6,1
25/02/18,21:00:00,152,ALUVA,Clear,clear-night,72.52,0.87,1012.8,6,Sunday,6,1
25/02/18,22:00:00,108,ALUVA,Clear,clear-night,72.89,0.84,1013.4,2,Sunday,6,1
25/02/18,23:00:00,183,ALUVA,Clear,clear-night,74.39,0.84,1012.8,4,Sunday,6,1
26/02/18,00:00:00,158,ALUVA,Clear,clear-night,73.48,0.78,1012.8,2,Monday,0,0
26/02/18,01:00:00,191,ALUVA,Clear,clear-night,73.83,0.83,1013.4,1,Monday,0,0
26/02/18,02:00:00,53,ALUVA,Clear,clear-night,74.33,0.9,1014.0,6,Monday,0,0
26/02/18,03:00:00,247,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,75.9,0.88,1014.0,5,Monday,0,0
26/02/18,04:00:00,163,ALUVA,Clear,clear-night,73.71,0.81,1013.1,2,Monday,0,0
26/02/18,05:00:00,150,ALUVA,Overcast,cloudy,75.08,0.88,1012.8,3,Monday,0,0
26/02/18,06:00:00,108,ALUVA,Overcast,cloudy,75.68,0.79,1013.3,3,Monday,0,0
26/02/18,07:00:00,56,ALUVA,Clear,clear-night,73.8,0.77,1013.0,1,Monday,0,0
26/02/18,08:00:00,298,ALUVA,Partly Cloudy,partly-cloudy-night,74.07,0.84,1012.5,6,Monday,0,0
26/02/18,09:00:00,255,ALUVA,Mostly Cloudy,partly-cloudy-night,74.8,0.89,1013.6,4,Monday,0,0
26/02/18,10:00:00,58,ALUVA,Overcast,cloudy,73.64,0.88,1014.7,9,Monday,0,0
26/02/18,11:00:00,171,ALUVA,Overcast,cloudy,73.66,0.84,1014.3,1,Monday,0,0
26/02/18,12:00:00,69,ALUVA,Mostly Cloudy,partly-cloudy-night,72.12,0.86,1014.7,4,Monday,0,0
26/02/18,13:00:00,198,ALUVA,Clear,clear-night,72.26,0.84,1014.3,1,Monday,0,0
26/02/18,14:00:00,273,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,74.64,0.94,1014.7,5,Monday,0,0
26/02/18,15:00:00,163,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,76.03,0.96,1014.1,2,Monday,0,0
26/02/18,16:00:00,104,ALUVA,Humid,clear-night,75.4,0.91,1014.0,6,Monday,0,0
26/02/18,17:00:00,273,ALUVA,Humid,clear-night,77.14,0.89,1014.4,1,Monday,0,0
26/02/18,18:00:00,121,ALUVA,Humid,clear-night,76.51,0.95,1014.5,2,Monday,0,0
26/02/18,19:00:00,257,ALUVA,Humid,clear-night,76.51,0.91,1014.2,5,Monday,0,0
26/02/18,20:00:00,278,ALUVA,Humid,clear-night,76.31,0.89,1014.4,3,Monday,0,0
26/02/18,21:00:00,175,ALUVA,Humid,clear-night,77.66,0.84,1013.7,5,Monday,0,0
26/02/18,22:00:00,265,ALUVA,Partly Cloudy,partly-cloudy-night,77.35,0.8,1013.3,6,Monday,0,0
26/02/18,23:00:00,115,ALUVA,Partly Cloudy,partly-cloudy-night,77.02,0.79,1012.5,1,Monday,0,0
27/02/18,00:00:00,118,ALUVA,Humid,clear-night,76.91,0.87,1012.9,5,Tuesday,1,0
27/02/18,01:00:00,262,ALUVA,Humid and Overcast,cloudy,78.1,0.9,1013.7,5,Tuesday,1,0
27/02/18,02:00:00,212,ALUVA,Humid,clear-night,79.58,0.81,1014.7,3,Tuesday,1,0
27/02/18,03:00:00,93,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.56,0.9,1014.2,3,Tuesday,1,0
27/02/18,04:00:00,287,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,77.3,0.96,1013.4,4,Tuesday,1,0
27/02/18,05:00:00,162,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,78.14,0.94,1014.3,1,Tuesday,1,0
27/02/18,06:00:00,210,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,78.17,0.96,1014.0,3,Tuesday,1,0
27/02/18,07:00:00,80,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,77.27,0.96,1014.6,4,Tuesday,1,0
27/02/18,08:00:00,175,ALUVA,Humid,clear-night,77.5,0.99,1014.4,3,Tuesday,1,0
27/02/18,09:00:00,251,ALUVA,Humid,clear-night,78.11,0.84,1014.0,6,Tuesday,1,0
27/02/18,10:00:00,196,ALUVA,Humid and Mostly Cloudy,partly-cloudy-night,79.12,0.79,1015.6,5,Tuesday,1,0
27/02/18,11:00:00,54,ALUVA,Mostly Cloudy,partly-cloudy-night,78.7,0.76,1014.6,4,Tuesday,1,0
27/02/18,12:00:00,239,ALUVA,Humid,clear-night,79.1,0.87,1013.9,6,Tuesday,1,0
27/02/18,13:00:00,264,ALUVA,Humid,clear-night,78.94,0.92,1015.0,1,Tuesday,1,0
27/02/18,14:00:00,165,ALUVA,Humid,clear-night,79.12,0.93,1015.1,4,Tuesday,1,0
27/02/18,15:00:00,203,ALUVA,Humid,clear-night,77.93,0.89,1012.3,3,Tuesday,1,0
27/02/18,16:00:00,197,ALUVA,Humid,clear-night,77.58,0.92,1011.3,2,Tuesday,1,0
27/02/18,17:00:00,209,ALUVA,Humid,clear-night,78.61,0.93,1013.5,3,Tuesday,1,0
27/02/18,18:00:00,293,ALUVA,Humid and Partly Cloudy,partly-cloudy-night,79.52,0.87,1015.4,1,Tuesday,1,0
27/02/18,19:00:00,265,ALUVA,Humid,clear-night,79.49,0.78,1014.9,4,Tuesday,1,0
27/02/18,20:00:00,167,ALUVA,Clear,clear-night,76.15,0.76,1012.8,3,Tuesday,1,0
27/02/18,21:00:00,147,ALUVA,Mostly Cloudy,partly-cloudy-night,77.9,0.8,1012.0,4,Tuesday,1,0
